,is_exc_all,pref_orth_diff,sg_idx_snr,sg0_idx_snr,sg0_osi_all,sg0_osi_dich,sg0_pref_resp_all,sg1_idx_snr_all,sg1_salient_orth,sg1_salient_pref,sg1_snr_max_all,sg1_si_salient_pref_all,sg2_resp_orth_0,sg2_resp_orth_30,sg2_resp_pref_0,sg2_resp_pref_30,sg2_rf_in,sg2_idx_snr,smg0_dsi_all,smg0_pref_resp_all,smg1_salient_pref_all,smg1_salient_null_all,smg1_snr_all_max,smg_idx_snr
7347,True,-1.9339070380736647,True,True,0.01603577729711344,0.03220688756147575,5.378337783137348,True,7.3274625844527845,11.23768234899772,0.9284832912411187,0.2316276330967796,5.232222509918535,10.109909333987135,8.076767225800992,5.580443208680016,False,True,0.02493319006963078,14.021613288737292,23.886983824694045,19.90313593649218,1.3496187340709371,True
7348,True,11.008109423317904,True,True,0.17207364551003837,0.007305132374168403,8.701839456891973,True,8.963880132479485,19.97198955579739,0.7191454521509941,0.3515488161404417,5.538707399132155,2.0179491050675473,7.583376165932568,10.005054790433093,False,True,0.15568131264303664,19.544147048327105,24.362381054795474,31.49595825071378,1.348104306944415,True
7349,True,2.9465899081534968,False,False,0.17560799514787623,0.0014923184910030525,3.7531647537727078,False,9.84572461813664,12.792314526290136,0.49432908203397175,0.4835727727199303,5.897941443881475,10.318859627336668,7.673952965170019,8.088330313458018,False,False,0.08911966887718639,10.730983136125316,22.899452899752674,30.984076773004503,1.2406380249563744,True
7350,False,7.339132635060698,True,False,0.12837747757908388,0.02954110941701454,4.78968810208219,True,10.484886434723194,10.554882536614311,0.9823380665663702,0.27292951844092966,3.5776238737929393,5.950595328816707,4.306460789713577,1.9170290268921766,False,True,0.10232413459212099,15.221928850942156,16.803545968908423,17.168510933378784,1.4943871766445538,True
7351,False,0.42787559179145873,True,False,0.34876096956344455,0.45856388537443327,8.410559478641613,True,10.765749271658144,11.193624863449603,0.8174679149799345,0.057379590990225084,2.1756380902082606,5.1609861340225685,4.510289180254495,0.493535423908261,False,False,0.13880424260700294,17.125444941654766,21.006277747812998,21.873689235061402,1.175577368801833,True
7352,False,,True,False,0.06568395357890981,0.16624484590704744,1.4245775551830304,True,5.249423816605914,3.774351020822241,0.5418834553535117,-0.21012007822516593,9.881953319500553,5.308587008400247,9.780562014646152,3.741994935852714,False,False,0.17983474128879326,12.70114053614668,22.99775979725732,23.71195966543128,0.9770387879000854,True
7353,False,-1.0059787319492237,True,True,0.36599305012754785,0.6680565339737183,6.21156106134119,True,5.776711065452092,15.281123622611409,1.012132049517001,0.34927476965716747,3.8954225393432775,5.86653145128271,9.712602497201193,2.278439116224721,False,False,0.1719160404073022,14.394773369069934,23.142709013295555,23.061298006486428,1.519283944309323,True
7354,False,,True,False,0.292022026348927,0.7526687885869725,3.9435448213730795,True,2.079056892885014,4.634289986430066,0.7070113132484824,-0.13367916769748014,2.1496358660288357,2.202720008915729,2.5403843684692813,1.6246935926796329,False,False,0.09929514879339407,17.54670663591723,6.509866826183706,10.585430448933302,1.2805864829036868,True
7355,False,-6.243907285993878,True,True,0.28455262632477946,0.0032031816597960323,9.9503269910055,True,14.514631372922729,8.270724086928851,0.8756658057353404,0.2515274465898334,13.138951829634157,9.094312052132834,1.1106334429300178,7.075152292499517,False,True,0.03006369488990821,16.33878172638338,16.01861458239676,25.432245997549057,1.1710861174672171,True
7356,False,-3.1659390827743303,True,False,0.43735088134331385,0.3076110372189797,2.821986591556211,True,11.082043857143653,5.55641381793742,0.6404242257872659,0.43851492209498316,4.216958311305998,0.8046889086956083,0.16919726627442067,3.047621381096783,False,False,0.12693081452248828,13.238948268827075,8.439505797395046,14.237181921247007,0.9348242823387592,True
7357,False,,False,False,0.313307190179488,0.5272491199520164,4.164317695922052,False,7.204783849719773,5.937645719331538,0.4665207595338127,0.7693319358056218,2.8152532540984194,2.0627757807823777,0.9111784251066974,2.164884505895037,False,False,0.2706166008850702,5.9575086639071255,0.4030425268015548,7.49005608485268,0.49683336875900785,True
7358,False,0.04363286648598952,True,True,0.6996233726584649,0.715656468441325,1.7408082672620673,True,0.4647251358596286,3.3467261180943884,0.5522938158707951,0.6449605282463223,0.16176993673664092,4.34169061641032,4.078294070438029,1.1566053457642438,False,False,0.07579680083060203,1.8328250831728639,4.566763430048935,1.159582552583985,0.5425529192097107,True
7359,False,2.923066196016178,True,True,0.11675943210037767,0.1673581009255032,3.753841675253125,True,7.0845996998158105,14.34578303138844,0.7882514644618397,0.3934752087795246,13.79646629993825,2.878172991955953,1.1765288453829688,12.548599672525675,False,True,0.13280572357262382,17.34616472329184,20.085335341501935,18.33932787623116,0.9138785036215494,True
7360,False,,True,True,0.14767415923383181,0.4569082728889375,5.387004252929595,True,13.669121542604099,7.900167596903226,0.909530084826857,0.058134207112198265,7.063497505473361,1.0106377073254404,1.5634607567723828,6.990618746825171,False,False,0.11175132367180952,15.121106399079522,13.470978936670297,14.54883627478509,0.7969442762321736,True
7361,False,4.3386578834820115,True,False,0.20654696481073284,0.10898359400913468,7.460984633778822,True,9.278385243650167,13.679150776158663,0.8585998825994094,0.5375979808677832,0.5505369925709305,9.464210199179753,8.565705843685837,0.9061438202295632,False,False,0.052569154411481266,13.832794055873821,16.46792922832408,27.028027477384864,1.206178235534868,True
7362,False,-0.8621599448214159,True,False,0.15815219414261716,0.12025905523574817,5.564909162013626,True,11.428423877593714,10.566263932772298,0.9888946838953666,0.40677995295348435,5.935853761444034,2.1771007449072335,0.6710246335690445,4.146538045978739,False,True,0.09417006163358684,15.692147717113006,18.647419831802626,20.588290599055576,1.3144649609374832,True
7363,False,-2.7474050825800713,True,True,0.28861167464167975,0.2685365639300728,2.4529825704530976,True,11.928932546852563,10.116765722056243,0.6657929978763277,0.4756908907392012,3.423898448005861,4.290822165827036,3.768789331620685,6.447819500565514,False,True,0.035372739172829515,8.162886068524344,8.772528507053591,15.640127256532324,0.9821528466795514,True
